id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
18,4,multiple_choice,exercise,17,«سرمایه‌ات را در یک هفته سه‌برابر کن، تضمینی.»,کلاهبرداری|واقعی,0,,,سود تضمینی، سریع و بزرگ، وعده‌ای غیرممکن است — همیشه همان طعمه.
19,4,multiple_choice,exercise,17,«این صندوق سالانه حدود ۱۵ درصد سود داشته.»,واقعی|کلاهبرداری,0,,,رقمی متوسط، تاریخی و بدون تضمین، همان‌طور است که سود واقعی توصیف می‌شود.
20,4,multiple_choice,exercise,17,چرا جایزه بزرگ مجانی به‌عنوان طعمه جواب می‌دهد؟,هیجان غالب|غیرقانونی است|خسته‌کننده است,0,,,هیجان بردن، سوال بدیهی «چرا یک غریبه این را می‌دهد» را کنار می‌زند.
21,5,true_false,preview,22,کلاهبرداران می‌خواهند به کسی چیزی نگویید.,,true,,,مشورت با یک دوست یا بانک اغلب افسون کلاهبردار را می‌شکند.
22,5,multiple_choice,main,,چرا کلاهبردار می‌گوید «به کسی نگو»؟,مانع واقعیت‌سنجی|مودبانه‌تر است|صرفه‌جویی وقت,0,,,هرکسی که به او بگویید ممکن است کلاهبرداری را تشخیص دهد؛ انزوا فقط از کلاهبردار محافظت می‌کند.
23,5,multiple_choice,exercise,22,«این تماس را با خانواده در میان نگذار.»,کلاهبرداری|واقعی,0,,,درخواست پنهان‌کاری برای جلوگیری از واقعیت‌سنجی توسط دیگران است.
24,5,multiple_choice,exercise,22,«راحت باش، اول از بانکت بپرس.»,واقعی|کلاهبرداری,0,,,درخواستی که از مشورت گرفتن استقبال می‌کند چیزی برای پنهان کردن ندارد.
25,5,multiple_choice,exercise,22,چرا پنهان‌کاری از کلاهبردار محافظت می‌کند، نه شما؟,مانع شک|کاغذبازی کمتر|سریع‌تر است,0,,,انزوا همان چیزی را حذف می‌کند که بیشترین شانس برای افشای کلاهبرداری را دارد.
26,6,true_false,preview,27,پیامک جعلی با عنوان یارانه می‌تواند لینک آلوده داشته باشد.,,true,,,پلیس فتا هشدار داده: پیامک‌های «یارانه» و «کالابرگ» غالبا لینک بدافزار دارند.
27,6,multiple_choice,main,,پیامک با عنوان «ثنا» چه‌کاری می‌کند؟,لینک آلوده|دادگاه واقعی|اطلاع‌رسانی است,0,,,پیامک‌های جعلی ثنا و یارانه کاربر را به صفحه‌ای جعلی برای سرقت اطلاعات بانکی می‌برند.
28,6,multiple_choice,exercise,27,«کالابرگ شما آماده است، لینک را باز کنید.»,کلاهبرداری|واقعی,0,,,پیامک با عنوان کالابرگ و لینک ناشناس، الگوی رایج بدافزار پیامکی است.
29,6,multiple_choice,exercise,27,پیامک از سرشماره بانک، بدون لینک، فقط اطلاع مانده.,واقعی|کلاهبرداری,0,,,پیامک از سرشماره واقعی بانک و بدون لینک، شکل عادی اطلاع‌رسانی حساب است.
30,6,multiple_choice,exercise,27,چرا پیامک یارانه جعلی این‌قدر جواب می‌دهد؟,همه منتظرند|طولانی است|رنگی است,0,,,چون اکثر مردم واقعا منتظر چنین پیامکی هستند، این عنوان بیشترین اعتماد را می‌گیرد.
31,7,true_false,preview,32,فیش واریز را می‌توان با برنامه‌های جعلی ساخت.,,true,,,برنامه‌های رسیدساز جعلی می‌توانند فیش واریز غیرواقعی تولید کنند.
32,7,multiple_choice,main,,بهترین راه تایید یک فیش واریز چیست؟,پیامک بانک|ظاهر فیش|حرف فروشنده,0,,,فقط پیامک تایید بانک خودتان قابل اعتماد است، نه ظاهر یا ادعای فرستنده.
33,7,multiple_choice,exercise,32,خریدار عکس فیش می‌فرستد، پیامک بانک هنوز نیامده.,مشکوک|عادی,0,,,بدون پیامک تایید بانک خودتان، هیچ عکس فیشی قابل اعتماد نیست.
34,7,multiple_choice,exercise,32,بانک واریز را تایید کرد، بعد کالا تحویل شد.,عادی|مشکوک,0,,,تحویل فقط بعد از تایید پیامکی خود بانک، روش درست معامله است.
35,7,multiple_choice,exercise,32,چرا فیش جعلی این‌قدر قانع‌کننده به‌نظر می‌رسد؟,کپی ظاهر|چاپ رنگی|امضا دارد,0,,,برنامه‌های رسیدساز، لوگو و قالب بانک را کپی می‌کنند تا واقعی به‌نظر برسد.
36,8,true_false,preview,37,بانک واقعی هرگز رمز پویا را تلفنی نمی‌پرسد.,,true,,,بانک ملی و سایر بانک‌ها تاکید دارند: رمز پویا و CVV2 هرگز تلفنی درخواست نمی‌شود.
37,8,multiple_choice,main,,بانک واقعی کدام را تلفنی نمی‌پرسد؟,رمز پویا|نام شعبه|شهر شما,0,,,رمز پویا، کد فعال‌سازی و CVV2 را بانک همیشه خودش دارد، نیازی به پرسیدن نیست.
38,8,multiple_choice,exercise,37,«برای رفع مشکل، رمز پویا را بگویید.»,کلاهبرداری|واقعی,0,,,بانک واقعی هیچ‌وقت رمز پویا را از شما نمی‌خواهد؛ این خودِ نشانه کلاهبرداری است.
39,8,multiple_choice,exercise,37,«فقط آخرین چهار رقم شماره حساب را تایید کنید.»,واقعی|کلاهبرداری,0,,,تایید اطلاعات غیرحساس و از پیش شناخته‌شده، برخلاف رمز زنده، یک مرحله عادی است.
40,8,multiple_choice,exercise,37,چرا کلاهبردار رمز پویای شما را می‌خواهد؟,قفل آخر|برای نظرسنجی|طبق قانون,0,,,آن رمز آخرین قفل حساب شماست — گرفتنش یعنی ورود مستقیم به حساب.
41,9,true_false,preview,42,تماس «برنده خوش‌حسابی شدید» معمولا کلاهبرداری است.,,true,,,این تماس‌ها قطعا کلاهبرداری‌اند و برای گرفتن اطلاعات محرمانه بانکی طراحی شده‌اند.
42,9,multiple_choice,main,,این تماس‌ها معمولا چه می‌خواهند؟,اطلاعات محرمانه|فقط تبریک|نظرسنجی کوتاه,0,,,هدف واقعی، گرفتن رمز یا شماره کارت شماست، نه واقعا اهدای جایزه.
43,9,multiple_choice,exercise,42,«خوش‌حساب بودید، برای جایزه رمز کارت لازم است.»,کلاهبرداری|واقعی,0,,,هیچ جایزه واقعی هرگز رمز کارت شما را شرط اهدا نمی‌کند.
44,9,multiple_choice,exercise,42,پیامک جایزه می‌گوید فقط به شعبه مراجعه کنید.,واقعی|کلاهبرداری,0,,,درخواست حضور فیزیکی به‌جای گرفتن رمز تلفنی، شکل معمول جوایز واقعی است.
45,9,multiple_choice,exercise,42,چرا این تماس‌ها «خوش‌حسابی» را بهانه می‌کنند؟,اعتماد می‌سازد|قانونی است|کوتاه‌تر است,0,,,تعریف از «خوش‌حسابی» حس خوبی می‌دهد که هوشیاری را پایین می‌آورد.
46,10,true_false,preview,47,پیامک «واریز اشتباهی» می‌تواند کاملا جعلی باشد.,,true,,,این یکی از شگردهای جدید و رایج کلاهبرداری بانکی در ایران است.
47,10,multiple_choice,main,,در این کلاهبرداری از شما چه می‌خواهند؟,برگرداندن پول|تغییر رمز|بستن حساب,0,,,کلاهبردار ادعا می‌کند اشتباهی پول واریز کرده و می‌خواهد شما واقعی برایش واریز کنید.
48,10,multiple_choice,exercise,47,«اشتباهی برات واریز کردم، سریع برگردون.»,کلاهبرداری|واقعی,0,,,پیش از بررسی حساب، اصرار برای برگرداندن فوری، نشانه همین کلاهبرداری است.
49,10,multiple_choice,exercise,47,حساب را چک کردید، واقعا مبلغی اضافه واریز شده.,واقعی|کلاهبرداری,0,,,تایید با بررسی مستقیم حساب، پیش از هر اقدامی، همان روش درست است.
50,10,multiple_choice,exercise,47,چرا کلاهبردار پیش از برگرداندن اصرار به عجله دارد؟,مانع بررسی|مودب است|عادتش است,0,,,عجله جلوی همان کاری را می‌گیرد که واقعیت را روشن می‌کند: چک کردن حساب.
51,11,true_false,preview,52,کد پیامکی پیام‌رسان هرگز نباید به دیگران داده شود.,,true,,,پلیس فتا تاکید دارد: ارسال کد فعال‌سازی برای دیگران، حساب را به‌سرقت می‌برد.
52,11,multiple_choice,main,,با کد فعال‌سازی چه اتفاقی می‌افتد؟,حساب ربوده|پیامک تبلیغاتی|هیچ‌چیز,0,,,کلاهبردار با کد شما وارد حسابتان می‌شود و به‌جای شما با دوستانتان صحبت می‌کند.
53,11,multiple_choice,exercise,52,«اشتباهی کدت رو برام فرستادن، بفرستش.»,کلاهبرداری|واقعی,0,,,این جمله دقیقا شگرد ربودن حساب با کد فعال‌سازی پیامکی است.
54,11,multiple_choice,exercise,52,پیام‌رسان کد را نمایش داد، خودتان وارد کردید.,واقعی|کلاهبرداری,0,,,استفاده از کد فقط برای فعال‌سازی حساب خودتان، کاربرد درست همین کد است.
55,11,multiple_choice,exercise,52,چرا کلاهبردار کد فعال‌سازی شما را می‌خواهد؟,ورود حساب|برای بازی|الزام اپراتور,0,,,آن کد تنها کلید ورود به حساب پیام‌رسان شماست.
56,12,true_false,preview,57,حساب هک‌شده می‌تواند از طرف شما پول بخواهد.,,true,,,کلاهبردار با حساب هک‌شده، اعتماد دوستان واقعی شما را سوءاستفاده می‌کند.
57,12,multiple_choice,main,,پیام ناگهانی درخواست پول از یک دوست.,تماس بگیرید|فورا واریز|در چت,0,,,با یک راه دیگر (تماس تلفنی) دوست‌تان را تایید کنید؛ حسابش ممکن است هک شده باشد.
58,12,multiple_choice,exercise,57,دوست قدیمی ناگهان: «میشه یه مقدار پول قرض بدی؟»,مشکوک|عادی,0,,,درخواست ناگهانی و غیرعادی پول از دوستی قدیمی، نشانه هک شدن حساب اوست.
59,12,multiple_choice,exercise,57,دوست با تماس تلفنی خودش درخواست را تایید کرد.,عادی|مشکوک,0,,,تایید با تماس مستقیم صدای خود دوست، دقیقا راه درست بررسی است.
60,12,multiple_choice,exercise,57,چرا کلاهبردار دوستان قدیمی را هدف می‌گیرد؟,اعتماد قبلی|پول بیشتر|مودب‌تر است,0,,,استفاده از اعتماد ساخته‌شده قبلی، به‌جای ساختن اعتماد از صفر، کار کلاهبردار را آسان می‌کند.
61,13,true_false,preview,62,گروه تلگرامی با سود هفتگی تضمینی مشکوک است.,,true,,,کلاهبرداری‌های سرمایه‌گذاری در تلگرام، به‌ویژه در ایران، بسیار رایج شده‌اند.
62,13,multiple_choice,main,,این گروه‌ها معمولا چه وعده‌ای می‌دهند؟,سود تضمینی|آموزش رایگان|پشتیبانی کامل,0,,,سود بالا و تضمینی هفتگی، نشانه کلاسیک یک طرح کلاهبرداری سرمایه‌گذاری است.
63,13,multiple_choice,exercise,62,«هر هفته ۲۰٪ سود تضمینی، همین امروز عضو شو.»,کلاهبرداری|واقعی,0,,,سود هفتگی تضمینی و بالا، دقیقا وعده غیرممکنی است که در واقعیت وجود ندارد.
64,13,multiple_choice,exercise,62,کانال درباره ریسک بازار هشدار می‌دهد، سود تضمین نمی‌کند.,واقعی|کلاهبرداری,0,,,هشدار درباره ریسک واقعی، برخلاف وعده تضمینی، نشانه محتوای صادقانه است.
65,13,multiple_choice,exercise,62,چرا ادمین گروه اصرار به عضویت فوری دارد؟,فرصت نمی‌دهد|پر می‌شود|قانون تلگرام,0,,,عجله برای عضویت، دقیقا مانع از بررسی و شک کردن شما می‌شود.
66,14,true_false,preview,67,در طرح هرمی، سود اولیه از پول اعضای جدید است.,,true,,,هیچ سود واقعی وجود ندارد؛ پرداخت اولیه فقط از پول ورودی‌های بعدی تامین می‌شود.
67,14,multiple_choice,main,,سود اولیه طرح هرمی از کجا می‌آید؟,اعضای جدید|سود واقعی|سرمایه شرکت,0,,,پول اعضای جدید صرف پرداخت به اعضای قدیمی می‌شود تا توهم موفقیت ایجاد شود.
68,14,multiple_choice,exercise,67,«همه اعضای قبلی تا الان سودشان را گرفته‌اند.»,کلاهبرداری|واقعی,0,,,پرداخت به اعضای قدیمی فقط از محل ورود اعضای جدید، ساختار دقیق طرح هرمی است.
69,14,multiple_choice,exercise,67,صندوق گزارش حسابرسی مستقل و شفاف منتشر می‌کند.,واقعی|کلاهبرداری,0,,,حسابرسی مستقل، بررسی واقعی‌ای است که یک طرح هرمی هرگز از آن جان سالم به‌در نمی‌برد.
70,14,multiple_choice,exercise,67,چرا طرح هرمی سرانجام فرو می‌ریزد؟,پول تمام|قانون می‌بندد|بنیان‌گذار بازنشسته,0,,,وقتی ورودی پول جدید از پرداختی‌های بدهکار عقب بیفتد، کل ساختار می‌ریزد.
71,15,true_false,preview,72,تبلیغ ناگهانی یک ارز ناشناخته می‌تواند کلاهبرداری باشد.,,true,,,در پامپ‌ودامپ، گروهی هماهنگ یک ارز کم‌ارزش را تبلیغ می‌کنند تا قیمتش بالا برود.
72,15,multiple_choice,main,,بعد از بالا رفتن قیمت چه می‌شود؟,سازندگان می‌فروشند|قیمت ثابت|همه سود,0,,,سازندگان طرح در اوج قیمت می‌فروشند و قیمت برای بقیه سقوط می‌کند.
73,15,multiple_choice,exercise,72,گروه تلگرامی یک ارز ناشناس را همزمان تبلیغ می‌کند.,کلاهبرداری|واقعی,0,,,تبلیغ هماهنگ یک ارز کم‌ارزش در گروه‌های زیاد، همان الگوی پامپ‌ودامپ است.
74,15,multiple_choice,exercise,72,صرافی معتبر آمار واقعی ارز شناخته‌شده را نشان می‌دهد.,واقعی|کلاهبرداری,0,,,داده شفاف از یک صرافی معتبر برای ارزی شناخته‌شده، وضعیت عادی بازار است.
75,15,multiple_choice,exercise,72,چرا سازندگان طرح در اوج قیمت می‌فروشند؟,سود قفل|طبق قانون|ارز منقضی,0,,,فروش در بالاترین قیمت، سود آن‌ها را قطعی می‌کند و بقیه با ضرر می‌مانند.
76,16,true_false,preview,77,هوش مصنوعی می‌تواند صدا را از چند ثانیه کلون کند.,,true,,,یک کلیپ کوتاه عمومی — حتی پیام صوتی — برای کلون صدا کافی است.
77,16,multiple_choice,main,,کلون صدا بیشتر برای چه استفاده می‌شود؟,وضعیت اضطراری|گزارش هواشناسی|متن آهنگ,0,,,کلاهبردار صدای یکی از نزدیکان را کلون می‌کند و ادعای اضطرار مالی فوری می‌کند.
78,16,multiple_choice,exercise,77,صدای گریان «فرزندتان» می‌گوید فورا پول واریز کنید.,کلاهبرداری|واقعی,0,,,تماس احساسی و فوری برای پول، دقیقا الگوی کلاسیک کلون صدا است.
79,16,multiple_choice,exercise,77,فرزندتان با تماس تصویری زنده مشکل را توضیح می‌دهد.,واقعی|کلاهبرداری,0,,,تماس تصویری زنده بسیار سخت‌تر از یک کلیپ صوتی کوتاه قابل جعل است.
80,16,multiple_choice,exercise,77,چرا صدای کلون‌شده این‌قدر واقعی به‌نظر می‌رسد؟,صدای واقعی|واقعی نیست|تغییر گوشی,0,,,مدل هوش مصنوعی مستقیما روی نمونه‌های واقعی صدای همان فرد آموزش دیده است.
81,17,true_false,preview,82,رمز خانوادگی از پیش‌توافق‌شده می‌تواند جلوی این کلاهبرداری را بگیرد.,,true,,,کلون هوش مصنوعی هیچ راهی برای دانستن یک عبارت خصوصی خانوادگی ندارد.
82,17,multiple_choice,main,,کلون صدا چه چیزی را نمی‌تواند جعل کند؟,رمز خصوصی|لحن صدا|لهجه فرد,0,,,رمزی که فقط خانواده واقعی می‌داند، با کلون صدای عمومی قابل بازتولید نیست.
83,17,multiple_choice,exercise,82,تماس فوری، وقتی رمز خانوادگی را می‌پرسید جواب نمی‌دهد.,کلاهبرداری|واقعی,0,,,شکست در تنها آزمونی که جعل‌کننده نمی‌تواند پاس کند، نشانه قطعی است.
84,17,multiple_choice,exercise,82,تماس‌گیرنده رمز خانوادگی توافق‌شده را درست می‌گوید.,واقعی|کلاهبرداری,0,,,دانستن عبارتی خصوصی که فقط خانواده واقعی می‌داند، مدرک قوی اصالت است.
85,17,multiple_choice,exercise,82,چرا نباید رمز خانوادگی را در اینستاگرام گذاشت؟,کلاهبردار می‌بیند|زشت است|کپی‌رایت دارد,0,,,هرچه به‌صورت عمومی منتشر شود، قابل کپی‌برداری است و هدف اصلی رمز را از بین می‌برد.
86,18,true_false,preview,87,شماره تماس نمایشی می‌تواند جعل شده باشد.,,true,,,ابزارهای جعل شماره، حتی شماره واقعی بانک شما را هم می‌توانند نمایش دهند.
87,18,multiple_choice,main,,تماس با شماره واقعی بانک یعنی چه؟,می‌تواند جعلی|قطعا بانک|همیشه امن,0,,,جعل شماره می‌تواند یک شماره واقعی و معتبر را نشان دهد درحالی‌که تماس‌گیرنده کلاهبردار است.
88,18,multiple_choice,exercise,87,شماره نمایشی بانک است، اما رمز پویا می‌خواهد.,کلاهبرداری|واقعی,0,,,شماره قابل جعل است؛ درخواست رمز پویا، نشانه واقعی کلاهبرداری است، نه شماره.
89,18,multiple_choice,exercise,87,خودتان با شماره چاپ‌شده روی کارت بانکی تماس گرفتید.,واقعی|کلاهبرداری,0,,,شماره‌گیری شماره‌ای که خودتان از کارت بانکی پیدا کرده‌اید، جعل شماره را کاملا دور می‌زند.
90,18,multiple_choice,exercise,87,چرا شماره تماس به‌تنهایی چیزی را ثابت نمی‌کند؟,راحت جعل|کندی تلفن|تعویض اپراتور,0,,,ابزارهای جعل به هر تماس‌گیرنده‌ای اجازه می‌دهند هر شماره‌ای نمایش دهد.
91,19,true_false,preview,92,آگهی با حقوق بالا و کار مبهم جعلی است.,,true,,,شغل واقعی، وظایف واقعی دارد؛ کار مبهم با حقوق عجیب نشانه کلاسیک کلاهبرداری است.
92,19,multiple_choice,main,,کلاهبرداری شغلی معمولا برای چه پول می‌خواهد؟,آموزش اولیه|بررسی سابقه|هیچ‌چیز,0,,,کارفرمای واقعی برای شروع کار، تجهیزات یا آموزش از کارمند جدید پول نمی‌گیرد.
93,19,multiple_choice,exercise,92,«روزی ۲ میلیون، بدون تجربه، بسته ۵۰۰هزار بخر.»,کلاهبرداری|واقعی,0,,,دستمزد نجومی بدون تجربه به‌همراه پیش‌پرداخت اجباری، ترکیب کلاسیک آگهی جعلی است.
94,19,multiple_choice,exercise,92,آگهی حقوق مشخص و مهارت‌های لازم را واضح نوشته.,واقعی|کلاهبرداری,0,,,وظایف مشخص و بازه حقوق واقع‌بینانه، شکل واقعی یک آگهی شغلی است.
95,19,multiple_choice,exercise,92,چرا شغل جعلی از شما پیش‌پرداخت می‌خواهد؟,شغل ساختگی|آموزش گران|بیعانه است,0,,,شغلی وجود ندارد — همان پیش‌پرداخت، تمام هدف آن آگهی است.
96,20,true_false,preview,97,آشنای آنلاینی که از تماس تصویری فرار می‌کند مشکوک است.,,true,,,اجتناب از تماس تصویری یا دیدار حضوری یکی از روشن‌ترین نشانه‌های کلاهبرداری عاطفی است.
97,20,multiple_choice,main,,کلاهبرداران عاطفی معمولا از چه اجتناب می‌کنند؟,تماس تصویری|تعریف زیاد|پیام روزانه,0,,,آن‌ها از تماس تصویری و دیدار فرار می‌کنند چون هویت جعلی‌شان لو می‌رود.
98,20,multiple_choice,exercise,97,همیشه بهانه‌ای برای رد کردن تماس تصویری دارد.,کلاهبرداری|واقعی,0,,,الگوی تکرارشونده بهانه برای دیده نشدن زنده، نشانه قوی کلاهبرداری عاطفی است.
99,20,multiple_choice,exercise,97,با خوشحالی تماس تصویری می‌گیرد و حضوری ملاقات می‌کند.,واقعی|کلاهبرداری,0,,,تمایل به دیده شدن و ملاقات، دقیقا کاری است که یک هویت جعلی نمی‌تواند انجام دهد.
100,20,multiple_choice,exercise,97,چرا کلاهبردار عاطفی از تماس تصویری فرار می‌کند؟,هویت فاش|اینترنت ضعیف|خجالتی است,0,,,یک تماس تصویری زنده فورا نشان می‌دهد فرد همان کسی نیست که در عکس‌ها ادعا می‌کند.
101,21,true_false,preview,102,پروفایل کلون‌شده عکس و نام یک دوست را می‌دزدد.,,true,,,کلاهبردار با کپی عکس و نام، به دوستان واقعی آن فرد پیام می‌دهد.
102,21,multiple_choice,main,,پروفایل جعلی معمولا چه می‌خواهد؟,پول اطلاعات|فقط لایک|نظر دوستانه,0,,,هدف نهایی معمولا گرفتن پول یا اطلاعات بانکی با سوءاستفاده از اعتماد قبلی است.
103,21,multiple_choice,exercise,102,درخواست دوستی تازه از دوستی که سال‌هاست اضافه است.,مشکوک|عادی,0,,,درخواست دوستی دوم از یک دوست قدیمی معمولا یعنی یک پروفایل جعلی از او ساخته‌اند.
104,21,multiple_choice,exercise,102,دوست قدیمی از همان حساب همیشگی پیام عادی می‌دهد.,عادی|مشکوک,0,,,پیام از حساب اصلی و همیشگی، بدون درخواست عجیب، وضعیت طبیعی است.
105,21,multiple_choice,exercise,102,چرا پروفایل جعلی عکس واقعی دوست را می‌دزدد؟,اعتماد فوری|قانونی است|عکس‌ها رایگان‌اند,0,,,دیدن عکس آشنا، بی‌درنگ حس اعتماد ایجاد می‌کند و شک را کم می‌کند.
106,22,true_false,preview,107,اقدام سریع جلوی ضرر بیشتر را می‌گیرد.,,true,,,تماس فوری با بانک و تغییر رمزها می‌تواند جلوی ضرر بیشتر را بگیرد.
107,22,multiple_choice,main,,اولین اقدام بعد از تشخیص کلاهبرداری چیست؟,تماس بانک|صبر کردن|حذف مدارک,0,,,بانک اغلب می‌تواند تراکنش یا کارت را سریع مسدود کند؛ سرعت مهم‌تر از هرچیز است.
108,22,multiple_choice,exercise,107,یک ساعت پیش واریز کردید؛ تا فردا صبر می‌کنید؟,الان اقدام|مهم نیست,0,,,هر ساعت مهم است — تماس سریع با بانک بهترین شانس توقف انتقال را دارد.
109,22,multiple_choice,exercise,107,فورا با بانک تماس گرفتید و کارت مسدود شد.,کار درست|کار اشتباه,0,,,مسدود کردن فوری کارت، دقیقا همان واکنش سریعی است که ضرر را محدود می‌کند.
110,22,multiple_choice,exercise,107,چرا سرعت بعد از کلاهبرداری این‌قدر مهم است؟,برگرداندن سخت|جریمه روزانه|حوصله کلاهبردار,0,,,پیش از تسویه کامل تراکنش یک فرصت کوتاه هست — اقدام سریع اغلب تنها شانس توقف آن است.
111,23,true_false,preview,112,گزارش کلاهبرداری می‌تواند به محافظت از دیگران کمک کند.,,true,,,گزارش‌ها الگوی کلاهبرداری را برای پلیس فتا مشخص و از قربانی بعدی جلوگیری می‌کنند.
112,23,multiple_choice,main,,علاوه بر بانک، به کجا باید گزارش داد؟,پلیس فتا|هیچ‌جای دیگر|شبکه اجتماعی,0,,,پلیس فتا مرجع رسمی پیگیری کلاهبرداری‌های سایبری و بانکی در ایران است.
113,23,multiple_choice,exercise,112,یک پیامک کلاهبرداری را تشخیص دادید و پاسخ ندادید.,ارزش دارد|فایده‌ای ندارد,0,,,گزارش یک تلاش ناموفق هم به شناسایی الگو و هشدار به دیگران کمک می‌کند.
114,23,multiple_choice,exercise,112,خجالت می‌کشید و به فکر سکوت هستید.,گزارش دهید|ساکت بمانید,0,,,خجالت طبیعی است، اما سکوت فقط به کلاهبردار اجازه می‌دهد بدون هشدار سراغ نفر بعدی برود.
115,23,multiple_choice,exercise,112,چرا یک گزارش فراتر از پرونده خودتان اهمیت دارد؟,نشان الگو|الزام قانونی|کاهش مالیات,0,,,پلیس فتا از گزارش‌ها برای شناسایی سریع الگو و هشدار یا مسدودسازی استفاده می‌کند.
